Ava DuVernay,"[u'Category:1972 births', u'Category:African-American film directors', u'Category:African-American film producers', u'Category:African-American screenwriters', u'Category:African-American television directors', u'Category:African-American television producers', u'Category:All articles with dead external links', u'Category:All articles with unsourced statements', u'Category:American publicists', u'Category:American women film directors']"
Diablo Cody,"[u'Category:1978 births', u'Category:21st-century American writers', u'Category:21st-century women writers', u'Category:All articles with unsourced statements', u'Category:American female erotic dancers', u'Category:American feminist writers', u'Category:American film producers', u'Category:American memoirists', u'Category:American screenwriters', u'Category:American television producers']"
David Twohy,"[u'Category:1955 births', u'Category:All stub articles', u'Category:American film director, 1950s birth stubs', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:California State University, Long Beach alumni', u'Category:Film directors from California', u'Category:Living people', u'Category:Use mdy dates from January 2015', u'Category:Wikipedia articles with BNF identifiers']"
Eric Aronson,
Milo Addica,
Ritesh Batra,"[u'Category:1979 births', u'Category:All Wikipedia articles written in Indian English', u'Category:Filmfare Awards winners', u'Category:Hindi-language film directors', u'Category:Indian documentary filmmakers', u'Category:Indian film directors', u'Category:Living people', u'Category:People from Mumbai', u'Category:Tisch School of the Arts alumni', u'Category:Use Indian English from October 2016']"
 Eli Roth,"[u'Category:1972 births', u'Category:21st-century American male actors', u'Category:Actors from Newton, Massachusetts', u'Category:All articles with unsourced statements', u'Category:American expatriates in Chile', u'Category:American film directors', u'Category:American male film actors', u'Category:American people of Austrian-Jewish descent', u'Category:American people of Hungarian-Jewish descent', u'Category:American people of Polish-Jewish descent']"
Jerome Bixby,"[u'Category:1923 births', u'Category:1998 deaths', u'Category:20th-century American novelists', u'Category:20th-century American short story writers', u'Category:American male novelists', u'Category:American male short story writers', u'Category:American science fiction writers', u'Category:Articles with Internet Archive links', u'Category:Articles with LibriVox links', u'Category:Articles with Project Gutenberg links']"
 Susannah Grant,"[u'Category:1963 births', u'Category:AFI Conservatory alumni', u'Category:American film directors', u'Category:American television producers', u'Category:American television writers', u'Category:American women film directors', u'Category:American women screenwriters', u'Category:Amherst College alumni', u'Category:Articles with hCards', u'Category:Living people']"
Pascal Laugier,"[u'Category:1971 births', u'Category:All stub articles', u'Category:Articles with hCards', u'Category:CS1 errors: dates', u'Category:CS1 errors: external links', u'Category:French film director stubs', u'Category:French film directors', u'Category:French male writers', u'Category:French screenwriters', u'Category:Horror film directors']"
Bruce A. Taylor,
Candace Bushnell,"[u'Category:1958 births', u'Category:American chick lit writers', u'Category:American columnists', u'Category:American women essayists', u'Category:American women novelists', u'Category:Commons category with page title same as on Wikidata', u'Category:Living people', u'Category:New York University alumni', u'Category:Pages using ISBN magic links', u'Category:People from Glastonbury, Connecticut']"
Agnès Varda,"[u'Category:1928 births', u'Category:Articles with hCards', u'Category:Belgian emigrants to France', u'Category:Belgian feminists', u'Category:Belgian film editors', u'Category:Belgian film producers', u'Category:Belgian people of Greek descent', u'Category:Belgian photographers', u'Category:Belgian screenwriters', u'Category:Belgian women film directors']"
 Michael Jacobs,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Joe Carnahan,"[u'Category:1969 births', u'Category:All articles with unsourced statements', u'Category:American bloggers', u'Category:American film directors', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from July 2013', u'Category:California State University, Sacramento alumni', u'Category:Film directors from Michigan', u'Category:Living people', u'Category:Male actors from Delaware']"
Lynn Barber,"[u'Category:1944 births', u'Category:All articles with unsourced statements', u""Category:Alumni of St Anne's College, Oxford"", u'Category:Articles with hAudio microformats', u'Category:Articles with unsourced statements from May 2013', u'Category:British women journalists', u'Category:English journalists', u'Category:Living people', u'Category:Penthouse (magazine) people', u'Category:People educated at Lady Eleanor Holles School']"
Melchior Lengyel,"[u'Category:1880 births', u'Category:1974 deaths', u'Category:20th-century dramatists and playwrights', u'Category:Articles with Internet Archive links', u'Category:Hungarian Jews', u'Category:Hungarian dramatists and playwrights', u'Category:Hungarian male writers', u'Category:Hungarian screenwriters', u'Category:Hungarian writers', u'Category:Male dramatists and playwrights']"
Dan McDermott,
Marcus Markou,"[u'Category:British dramatists and playwrights', u'Category:British male writers', u'Category:Living people', u'Category:Male dramatists and playwrights', u'Category:Place of birth missing (living people)']"
Michael C. Martin,
Robert D. Siegel,"[u'Category:1971 births', u'Category:All stub articles', u'Category:American Jews', u'Category:American comedy writers', u'Category:American male screenwriters', u'Category:Living people', u'Category:People from Long Island', u'Category:Place of birth missing (living people)', u'Category:Screenwriter stubs', u'Category:The Onion people']"
Simon Rich,"[u'Category:1984 births', u'Category:American comedians', u'Category:American male novelists', u'Category:American male screenwriters', u'Category:American people of German-Jewish descent', u'Category:American people of Russian-Jewish descent', u'Category:American television writers', u'Category:Commons category template with no category set', u'Category:Commons category without a link on Wikidata', u'Category:Dalton School alumni']"
Frank S. Nugent,"[u'Category:1908 births', u'Category:1965 deaths', u'Category:20th-century American writers', u'Category:American film critics', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Columbia University Graduate School of Journalism alumni', u'Category:Pages using ISBN magic links', u'Category:Regis High School (New York City) alumni', u'Category:Wikipedia articles with BNF identifiers']"
 Joyce Hooper Corrington,"[u'Category:1936 births', u'Category:American screenwriters', u'Category:American soap opera writers', u'Category:American television producers', u'Category:American television writers', u'Category:Articles with hCards', u'Category:Living people', u'Category:Use mdy dates from March 2014', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with ISNI identifiers']"
Leslye Headland,"[u'Category:1981 births', u'Category:21st-century American dramatists and playwrights', u'Category:21st-century women writers', u'Category:American film directors', u'Category:American women dramatists and playwrights', u'Category:American women film directors', u'Category:American women screenwriters', u'Category:Living people', u'Category:People from Westport, Connecticut', u'Category:Tisch School of the Arts alumni']"
Anthony Tambakis,
Jeremy Brock,"[u'Category:1959 births', u'Category:All stub articles', u'Category:Alumni of the University of Bristol', u'Category:Articles with hCards', u'Category:British film director stubs', u'Category:English actor stubs', u'Category:English film directors', u'Category:English male television actors', u'Category:Living people', u'Category:Wikipedia articles with BNF identifiers']"
Cinco Paul,"[u'Category:American Latter Day Saints', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Illumination Entertainment people', u'Category:Infobox person using religion', u'Category:Living people', u'Category:Screenwriting duos']"
Alec Sulkin,"[u'Category:1973 births', u'Category:American television producers', u'Category:American television writers', u'Category:Articles with hCards', u'Category:Living people', u'Category:Male television writers', u'Category:Place of birth missing (living people)', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with VIAF identifiers']"
James Dashner,"[u'Category:1972 births', u'Category:American Latter Day Saints', u""Category:American children's writers"", u'Category:American fantasy writers', u'Category:American male novelists', u'Category:Brigham Young University alumni', u'Category:Living people', u'Category:Pages using Infobox writer with unknown parameters', u'Category:People from Austell, Georgia', u'Category:Wikipedia articles with BNF identifiers']"
Walter Wager,"[u'Category:1924 births', u'Category:2004 deaths', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:American male novelists', u'Category:American people of Russian-Jewish descent', u'Category:Columbia University alumni', u'Category:Harvard Law School alumni', u'Category:Northwestern University alumni', u'Category:People from the Bronx']"
Alfred Gough,"[u'Category:1967 births', u'Category:All BLP articles lacking sources', u'Category:American male screenwriters', u'Category:American television producers', u'Category:American television writers', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from June 2012', u'Category:Catholic University of America alumni', u'Category:Living people', u'Category:Male television writers']"
Peter Cook,"[u'Category:1937 births', u'Category:1995 deaths', u'Category:20th-century English male actors', u'Category:Alumni of Pembroke College, Cambridge', u'Category:Articles with hCards', u'Category:British social commentators', u'Category:Comedians from Devon', u'Category:Commons category with local link same as on Wikidata', u'Category:Deaths from liver disease', u'Category:English male comedians']"
David Leigh,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
F. Paul Wilson,"[u'Category:1946 births', u'Category:20th-century American novelists', u'Category:20th-century American short story writers', u'Category:21st-century American novelists', u'Category:21st-century American short story writers', u'Category:All articles covered by WikiProject Wikify', u'Category:All pages needing cleanup', u'Category:American horror writers', u'Category:American male novelists', u'Category:American male short story writers']"
Justin Haythe,"[u'Category:1973 births', u'Category:21st-century American novelists', u'Category:All stub articles', u'Category:American male novelists', u'Category:American male screenwriters', u'Category:American novelist, 1970s birth stubs', u'Category:American screenwriter stubs', u'Category:Living people', u'Category:Middlebury College alumni', u'Category:People educated at The American School in London']"
Jay Huguely,"[u'Category:1940 births', u'Category:2008 deaths', u'Category:All stub articles', u'Category:American country singer-songwriters', u'Category:American country singer stubs', u'Category:American country singers', u'Category:Articles with hCards', u'Category:Country musicians from Kentucky', u'Category:Mercury Records artists', u'Category:Pages using ISBN magic links']"
 Larry Karaszewski,"[u'Category:1961 births', u'Category:1963 births', u'Category:All BLP articles lacking sources', u'Category:All articles with dead external links', u'Category:American film directors', u'Category:American male screenwriters', u'Category:Articles with dead external links from June 2016', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from November 2014', u'Category:Best Screenplay Golden Globe winners']"
Cornell Woolrich,"[u'Category:1903 births', u'Category:1968 deaths', u'Category:20th-century American novelists', u'Category:20th-century American short story writers', u'Category:American amputees', u'Category:American crime fiction writers', u'Category:American male novelists', u'Category:American male short story writers', u'Category:American mystery writers', u'Category:Burials at Ferncliff Cemetery']"
Misan Sagay,"[u'Category:All articles with unsourced statements', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from July 2016', u'Category:British women screenwriters', u'Category:Official website not in Wikidata', u'Category:Use dmy dates from July 2016']"
 Jerry Belson,"[u'Category:1938 births', u'Category:2006 deaths', u'Category:American film directors', u'Category:American male screenwriters', u'Category:Deaths from cancer in California', u'Category:Deaths from prostate cancer', u'Category:Emmy Award winners', u'Category:Film directors from California', u'Category:People from El Centro, California', u'Category:Wikipedia articles with BNF identifiers']"
Neill Blomkamp,"[u'Category:1979 births', u'Category:Afrikaner people', u'Category:All Wikipedia articles written in South African English', u'Category:All articles with unsourced statements', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from February 2014', u'Category:Canadian film directors', u'Category:Canadian people of Afrikaner descent', u'Category:Film directors from Vancouver', u'Category:Living people']"
Diana Hawkins,
Ron Kovic,"[u'Category:1946 births', u'Category:Activists from California', u'Category:All BLP articles lacking sources', u'Category:All articles with unsourced statements', u'Category:American anti\u2013Iraq War activists', u'Category:American anti\u2013Vietnam War activists', u'Category:American autobiographers', u'Category:American military personnel of the Vietnam War', u'Category:American people of Croatian descent', u'Category:American people of Irish descent']"
Chip Proser,
Tony Randel,"[u'Category:1956 births', u'Category:All articles with specifically marked weasel-worded phrases', u'Category:All stub articles', u'Category:Amateur radio people', u'Category:American film director stubs', u'Category:Articles with specifically marked weasel-worded phrases from September 2009', u'Category:Horror film directors', u'Category:Living people']"
Joanne Harris,"[u'Category:1964 births', u'Category:20th-century English novelists', u'Category:20th-century short story writers', u'Category:20th-century women writers', u'Category:21st-century English novelists', u'Category:21st-century short story writers', u'Category:21st-century women writers', u'Category:Academics of the University of Sheffield', u""Category:Alumni of St Catharine's College, Cambridge"", u'Category:Articles with attributed pull quotes']"
Charles Lederer,"[u'Category:1906 births', u'Category:1976 deaths', u'Category:American film directors', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Pages using ISBN magic links', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers', u'Category:Wikipedia articles with ISNI identifiers', u'Category:Wikipedia articles with LCCN identifiers']"
 Chris Kattan,"[u'Category:1970 births', u'Category:20th-century American male actors', u'Category:21st-century American male actors', u'Category:American Zen Buddhists', u'Category:American male comedians', u'Category:American male film actors', u'Category:American male television actors', u'Category:American people of Hungarian descent', u'Category:American people of Iraqi-Jewish descent', u'Category:American people of Polish-Jewish descent']"
 Erik Skjoldbjærg,"[u'Category:1964 births', u'Category:All stub articles', u'Category:European film director stubs', u'Category:Living people', u'Category:Norwegian artist stubs', u'Category:Norwegian film directors', u'Category:People from Troms\xf8', u'Category:Wikipedia articles with BIBSYS identifiers', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers']"
Robert Glaudini,"[u'Category:American dramatists and playwrights', u'Category:American male film actors', u'Category:American people of Italian descent', u'Category:American people of Sicilian descent', u'Category:Articles with hCards', u'Category:Living people', u'Category:Wikipedia articles with VIAF identifiers', u'Category:Year of birth missing (living people)']"
 Jim Thomas,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Benson Lee,"[u'Category:1969 births', u'Category:American film directors of Korean descent', u'Category:American film producers', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Living people']"
Adam Green,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Andrew Niccol,"[u'Category:1964 births', u'Category:20th-century New Zealand writers', u'Category:21st-century New Zealand writers', u'Category:Articles with hCards', u'Category:Living people', u'Category:New Zealand film directors', u'Category:New Zealand screenwriters', u'Category:No local image but image on Wikidata', u'Category:People educated at Auckland Grammar School', u'Category:People from Paraparaumu']"
Steven Spielberg,"[u'Category:1946 births', u'Category:20th-century American businesspeople', u'Category:20th-century American male actors', u'Category:21st-century American businesspeople', u'Category:21st-century American male actors', u'Category:21st-century American writers', u'Category:Akira Kurosawa Award winners', u'Category:All BLP articles lacking sources', u'Category:All articles that may contain original research', u'Category:All articles with dead external links']"
Ross LaManna,"[u'Category:All BLP articles lacking sources', u'Category:All articles with unsourced statements', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Arizona State University alumni', u'Category:Articles with unsourced statements from April 2013', u'Category:BLP articles lacking sources from August 2009', u'Category:Living people', u'Category:University of Southern California alumni']"
Grant Heslov,"[u'Category:1963 births', u'Category:All BLP articles lacking sources', u'Category:American male actors', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:American male television actors', u'Category:Articles with hCards', u'Category:BAFTA winners (people)', u'Category:BLP articles lacking sources from February 2013', u'Category:Best Screenplay AACTA International Award winners']"
George Goldsmith,"[u'Category:1905 births', u'Category:1974 deaths', u'Category:Bishop Auckland F.C. players', u'Category:Bolton Wanderers F.C. players', u'Category:English Football League players', u'Category:English footballers', u'Category:Hull City A.F.C. players', u'Category:Loftus Albion F.C. players', u'Category:People from Loftus, North Yorkshire', u'Category:Sportspeople from Yorkshire']"
Paul Brickman,"[u'Category:1949 births', u'Category:All BLP articles lacking sources', u'Category:All stub articles', u'Category:American film directors', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from November 2013', u'Category:Claremont McKenna College alumni', u'Category:Living people']"
William Shatner,"[u'Category:1931 births', u'Category:20th-century Canadian male actors', u'Category:20th-century Canadian novelists', u'Category:21st-century Canadian male actors', u'Category:21st-century Canadian novelists', u'Category:All articles with unsourced statements', u'Category:Anglophone Quebec people', u'Category:Articles using Template:EmmyTVLegends name', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from October 2014']"
Arthur Sellers,"[u'Category:1870 births', u'Category:1941 deaths', u'Category:All stub articles', u'Category:English cricket biography, 1870s birth stubs', u'Category:English cricketers', u'Category:Gentlemen of England cricketers', u'Category:North v South cricketers', u'Category:People from Keighley', u'Category:Sportspeople from Yorkshire', u'Category:Use British English from February 2016']"
Robert Rodriguez,"[u'Category:1968 births', u'Category:All BLP articles lacking sources', u'Category:All articles with unsourced statements', u'Category:American film directors', u'Category:American film directors of Mexican descent', u'Category:American film producers', u'Category:American male musicians', u'Category:American male screenwriters', u'Category:American people of Mexican descent', u'Category:American writers of Mexican descent']"
William Kelley,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Harold Ramis,"[u'Category:1944 births', u'Category:2014 deaths', u'Category:20th-century American male actors', u'Category:21st-century American male actors', u'Category:American film directors', u'Category:American male comedians', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:American male television actors', u'Category:American people of Jewish descent']"
Yorgos Lanthimos,"[u'Category:1973 births', u'Category:21st-century Greek writers', u'Category:All BLP articles lacking sources', u'Category:All articles with a promotional tone', u'Category:Articles containing Greek-language text', u'Category:Articles with a promotional tone from July 2016', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from July 2016', u'Category:CS1 Greek-language sources (el)', u'Category:CS1 uses Greek-language script (el)']"
Micky Levy,"[u'Category:All BLP articles lacking sources', u'Category:All articles needing style editing', u'Category:All stub articles', u'Category:American film actor stubs', u'Category:American film actresses', u'Category:American women screenwriters', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from October 2015', u'Category:Living people', u'Category:Place of birth missing (living people)']"
 Jerry Juhl,"[u'Category:1938 births', u'Category:2005 deaths', u'Category:American male screenwriters', u'Category:American people of Danish descent', u'Category:American television writers', u'Category:Articles with hCards', u'Category:Deaths from cancer in California', u'Category:Deaths from pancreatic cancer', u'Category:Emmy Award winners', u'Category:Fraggle Rock']"
Paul W.S. Anderson,"[u'Category:1965 births', u'Category:All BLP articles lacking sources', u'Category:Alumni of the University of Warwick', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from September 2011', u'Category:Commons category with page title same as on Wikidata', u'Category:English expatriates in the United States', u'Category:English film directors', u'Category:English male writers', u'Category:English screenwriters']"
Bonnie Hunt,"[u'Category:1961 births', u'Category:20th-century American actresses', u'Category:21st-century American actresses', u'Category:Actresses from Chicago', u'Category:All BLP articles lacking sources', u'Category:All articles with unsourced statements', u'Category:American comedians', u'Category:American film actresses', u'Category:American film directors', u'Category:American nurses']"
Abi Morgan,"[u'Category:1968 births', u'Category:Alumni of the University of Exeter', u'Category:British dramatists and playwrights', u'Category:British screenwriters', u'Category:British women dramatists and playwrights', u'Category:British women screenwriters', u'Category:EngvarB from August 2014', u'Category:Living people', u'Category:Pages using birth year and age template with unknown parameters', u'Category:Primetime Emmy Award winners']"
Peter Viertel,"[u'Category:1920 births', u'Category:2007 deaths', u'Category:20th-century American dramatists and playwrights', u'Category:American expatriates in Spain', u'Category:American male dramatists and playwrights', u'Category:American male screenwriters', u'Category:American memoirists', u'Category:American military personnel of World War II', u'Category:American people of German-Jewish descent', u'Category:Articles with hCards']"
Philippa Gregory,"[u'Category:1954 births', u'Category:20th-century English novelists', u'Category:20th-century women writers', u'Category:21st-century British novelists', u'Category:21st-century women writers', u'Category:Academics of Durham University', u'Category:Academics of Teesside University', u'Category:Academics of the Open University', u'Category:All BLP articles lacking sources', u'Category:Alumni of the University of Edinburgh']"
James P. McGuire,
Raymond De Felitta,"[u'Category:1964 births', u'Category:American film directors', u'Category:American male musicians', u'Category:American male screenwriters', u'Category:American screenwriters', u'Category:Articles with hCards', u'Category:Living people', u'Category:People from New York City', u'Category:Use dmy dates from October 2011', u'Category:Wikipedia articles with BNF identifiers']"
 Barry Gifford,"[u'Category:1946 births', u'Category:20th-century American novelists', u'Category:20th-century American poets', u'Category:20th-century biographers', u'Category:21st-century American novelists', u'Category:21st-century American poets', u'Category:21st-century biographers', u'Category:All BLP articles lacking sources', u'Category:American biographers', u'Category:American male novelists']"
Winston Groom,"[u'Category:1943 births', u'Category:20th-century American novelists', u'Category:American historians', u'Category:American male novelists', u'Category:American military personnel of the Vietnam War', u'Category:American military writers', u'Category:Living people', u'Category:Pages using ISBN magic links', u'Category:People from Baldwin County, Alabama', u'Category:University of Alabama alumni']"
Ardel Wray,"[u'Category:1907 births', u'Category:1983 deaths', u'Category:American women screenwriters', u'Category:Articles with hCards', u'Category:Pages using citations with accessdate and no URL']"
David Brin,"[u'Category:1950 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:All articles with unsourced statements', u'Category:American graphic novelists', u'Category:American male novelists', u'Category:American male short story writers', u'Category:American science fiction writers', u'Category:American short story writers', u'Category:American transhumanists']"
Owen Wilson,"[u'Category:1968 births', u'Category:20th-century American male actors', u'Category:21st-century American male actors', u'Category:American film producers', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:American male television actors', u'Category:American male voice actors', u'Category:American people of Irish descent', u'Category:Articles with hCards']"
Bob Peterson,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Leon Gordon,"[u'Category:1830 births', u'Category:1892 deaths', u'Category:19th-century poets', u'Category:All articles needing additional references', u'Category:Articles needing additional references from July 2016', u'Category:Hebrew-language poets', u'Category:Hebrew-language writers', u'Category:Jewish poets', u'Category:Lithuanian Jews', u'Category:Modern Hebrew writers']"
James Schamus,"[u'Category:1959 births', u'Category:American film producers', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:BAFTA winners (people)', u'Category:Columbia University faculty', u'Category:Living people', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers', u'Category:Wikipedia articles with ISNI identifiers']"
Steven Katz,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Leslie Bohem,"[u'Category:1951 births', u'Category:All stub articles', u'Category:American film biography stubs', u'Category:American male screenwriters', u'Category:American rock bass guitarists', u'Category:American television producers', u'Category:American television writers', u'Category:Articles with hCards', u'Category:Living people', u'Category:Sparks (band) members']"
Irwin Allen,"[u'Category:1916 births', u'Category:1991 deaths', u'Category:20th-century American businesspeople', u'Category:All articles lacking reliable references', u'Category:American film directors', u'Category:American film producers', u'Category:American television producers', u'Category:Articles lacking reliable references from January 2016', u'Category:Articles with hCards', u'Category:BBC programme ID not in Wikidata']"
Terry Hayes,"[u'Category:1951 births', u'Category:All stub articles', u'Category:British film biography stubs', u'Category:English film producers', u'Category:English screenwriters', u'Category:Living people', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers', u'Category:Wikipedia articles with ISNI identifiers', u'Category:Wikipedia articles with LCCN identifiers']"
Bennett Yellin,
Robert Crais,"[u'Category:1953 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:American crime fiction writers', u'Category:American male novelists', u'Category:American mystery writers', u'Category:Anthony Award winners', u'Category:Barry Award winners', u'Category:Dilys Award winners', u'Category:Living people']"
"  Button"")",
Mary Harron,"[u'Category:1953 births', u""Category:Alumni of St Anne's College, Oxford"", u'Category:American women screenwriters', u'Category:Articles with hCards', u'Category:Canadian documentary film producers', u'Category:Canadian documentary filmmakers', u'Category:Canadian emigrants to the United States', u'Category:Canadian expatriate film directors in the United States', u'Category:Canadian expatriate writers in the United States', u'Category:Canadian expatriates in the United Kingdom']"
Michael Wilson,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Norman Steinberg,
John Cusack,"[u'Category:1966 births', u'Category:20th-century American male actors', u'Category:21st-century American male actors', u'Category:All articles with unsourced statements', u'Category:American anti\u2013Iraq War activists', u'Category:American bloggers', u'Category:American film producers', u'Category:American male film actors', u'Category:American male kickboxers', u'Category:American male screenwriters']"
John Irving,"[u'Category:1942 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:All articles with unsourced statements', u'Category:American feminist writers', u'Category:American male novelists', u'Category:American male screenwriters', u'Category:Articles with DMOZ links', u'Category:Articles with Open Library links', u'Category:Articles with unsourced statements from July 2007']"
 Harvey Miller,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Disambiguation pages', u'Category:Human name disambiguation pages']"
 Anna Hamilton Phelan,"[u'Category:American screenwriters', u'Category:American women screenwriters', u'Category:Articles with hCards', u'Category:Living people', u'Category:Writers Guild of America']"
Richard Wenk,
 Andy Robin,
Timothy J. Sexton,
 Chris Jones,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Stephen Hamel,
Steve Conrad,"[u'Category:1968 births', u'Category:All articles with unsourced statements', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from December 2013', u'Category:Florida State University alumni', u'Category:Living people', u'Category:Northwestern University alumni', u'Category:People from Florida', u'Category:Wikipedia articles with BNF identifiers']"
David Ayer,"[u'Category:1968 births', u'Category:American film directors', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Film directors from California', u'Category:Film directors from Illinois', u'Category:Film directors from Maryland', u'Category:Film directors from Minnesota', u'Category:Living people', u'Category:Pages with citations having bare URLs']"
Tom Hanks,"[u'Category:1956 births', u'Category:20th-century American male actors', u'Category:21st-century American male actors', u'Category:All articles with dead external links', u'Category:All articles with unsourced statements', u'Category:American film producers', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:American male television actors', u'Category:American male voice actors']"
Steven Baigelman,"[u'Category:1960 births', u'Category:Articles with hCards', u'Category:Canadian expatriates in the United States', u'Category:Canadian film directors', u'Category:Canadian film producers', u'Category:Canadian screenwriters', u'Category:Canadian television producers', u'Category:Living people']"
Bernard Murray Jr.,
Alan Parker,"[u'Category:1944 births', u'Category:Articles with hCards', u'Category:BAFTA fellows', u'Category:Best Director BAFTA Award winners', u'Category:Commanders of the Order of the British Empire', u'Category:Copywriters', u'Category:English film directors', u'Category:English film producers', u'Category:English screenwriters', u'Category:Knights Bachelor']"
Joshua Malkin,
Guillermo Cabrera Infante,"[u'Category:1929 births', u'Category:2005 deaths', u'Category:20th-century essayists', u'Category:20th-century novelists', u'Category:20th-century translators', u'Category:Cuban emigrants to England', u'Category:Cuban essayists', u'Category:Cuban male writers', u'Category:Cuban novelists', u'Category:Cuban people of Canarian descent']"
 Shem Bitterman,
Theodore Melfi,"[u'Category:American film directors', u'Category:American film directors of Italian descent', u'Category:American film producers', u'Category:American male screenwriters', u'Category:American people of Italian descent', u'Category:Articles with hCards', u'Category:Film directors from New York City', u'Category:Living people', u'Category:People from Brooklyn', u'Category:Year of birth missing (living people)']"
Todd Alcott,"[u'Category:1961 births', u'Category:All BLP articles lacking sources', u'Category:All stub articles', u'Category:All unreferenced BLPs', u'Category:American film directors', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles with hCards', u'Category:Film directors from Illinois']"
 Álvaro Rodríguez,"[u'Category:1167 deaths', u'Category:People of the Reconquista', u'Category:Year of birth unknown']"
Tony Kushner,"[u'Category:1956 births', u'Category:20th-century American dramatists and playwrights', u'Category:American Jews', u'Category:American health activists', u'Category:American male dramatists and playwrights', u'Category:Articles with IBDb links', u'Category:Columbia University alumni', u'Category:Commons category with page title same as on Wikidata', u'Category:Gay writers', u'Category:HIV/AIDS activists']"
Matthew Michael Carnahan,"[u'Category:All articles with unsourced statements', u'Category:American film directors', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from September 2016', u'Category:Film directors from Michigan', u'Category:Living people', u'Category:People from Port Huron, Michigan', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers']"
Ann Druyan,"[u'Category:1949 births', u'Category:Activists from New York', u'Category:All articles with unsourced statements', u'Category:American agnostics', u'Category:American cannabis activists', u'Category:American science writers', u'Category:American skeptics', u'Category:Articles with hCards', u'Category:Articles with inconsistent citation formats', u'Category:Articles with unsourced statements from August 2015']"
 Carl Gottlieb,"[u'Category:1938 births', u'Category:American Jews', u'Category:American male comedians', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:American male television actors', u'Category:Comedians from New York City', u'Category:Living people', u'Category:Male actors from New York City', u'Category:Primetime Emmy Award winners']"
Carol Watson,
Tonino Guerra,"[u'Category:1920 births', u'Category:2012 deaths', u'Category:20th-century Italian poets', u'Category:All articles with unsourced statements', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from March 2012', u'Category:David di Donatello Career Award winners', u'Category:David di Donatello winners', u'Category:European Film Awards winners (people)', u'Category:Foreign Members of the Russian Academy of Arts']"
